id,title,release_date,budget,revenue,return,director_name
62761.0,The Cars That Ate Paris,1974-10-10,0.0,0.0,0.0,Peter Weir
30702.0,Conrack,1974-03-27,0.0,0.0,0.0,Martin Ritt
25627.0,The Living Dead at Manchester Morgue,1974-11-28,0.0,0.0,0.0,Jorge Grau
24402.0,Emmanuelle,1974-06-25,500000.0,0.0,0.0,Just Jaeckin
5558.0,The Phantom of Liberty,1974-09-10,0.0,0.0,0.0,Luis Buñuel
3043.0,Flesh for Frankenstein,1973-11-30,450000.0,0.0,0.0,Paul Morrissey
36665.0,General Idi Amin Dada,1974-11-01,0.0,0.0,0.0,Barbet Schroeder
16246.0,Gone in 60 Seconds,1974-07-28,0.0,0.0,0.0,H.B. Halicki
16246.0,Gone in 60 Seconds,1974-07-28,0.0,0.0,0.0,Steve Peterson
27977.0,The Groove Tube,1974-06-23,0.0,0.0,0.0,Ken Shapiro
42448.0,Harry and Tonto,1974-08-12,0.0,0.0,0.0,Paul Mazursky
42449.0,Hearts and Minds,1974-01-01,0.0,30000.0,0.0,Peter Davis
8327.0,The Holy Mountain,1973-05-01,0.0,0.0,0.0,Alejandro Jodorowsky
37627.0,The Little Prince,1974-11-06,0.0,0.0,0.0,Stanley Donen
32940.0,The Terminal Man,1974-06-19,0.0,0.0,0.0,Mike Hodges
31656.0,Thieves Like Us,1974-02-11,0.0,0.0,0.0,Robert Altman
29859.0,The Adventure of Sherlock Holmes' Smarter Brother,1975-01-01,0.0,0.0,0.0,Gene Wilder
28994.0,The Adventures of the Wilderness Family,1975-12-19,0.0,0.0,0.0,Stewart Raffill
5618.0,"Cousin, Cousine",1975-11-19,0.0,0.0,0.0,Jean-Charles Tacchella
19174.0,Dolemite,1975-04-26,0.0,0.0,0.0,D'Urville Martin
9385.0,The Twelve Tasks of Asterix,1976-09-08,0.0,0.0,0.0,René Goscinny
9385.0,The Twelve Tasks of Asterix,1976-09-08,0.0,0.0,0.0,Albert Uderzo
9385.0,The Twelve Tasks of Asterix,1976-09-08,0.0,0.0,0.0,Henri Gruel
9385.0,The Twelve Tasks of Asterix,1976-09-08,0.0,0.0,0.0,Pierre Watrin
28209.0,Emmanuelle II,1975-12-15,0.0,0.0,0.0,Francis Giacobetti
1835.0,"Farewell, My Lovely",1975-08-08,2500000.0,2000000.0,0.8,Dick Richards
70259.0,The Fortune,1975-05-20,0.0,0.0,0.0,Mike Nichols
10711.0,French Connection II,1975-05-18,0.0,12484444.0,0.0,John Frankenheimer
19740.0,The Great Waldo Pepper,1975-03-13,0.0,20642922.0,0.0,George Roy Hill
1829.0,The Story of Adele H,1975-10-08,0.0,0.0,0.0,François Truffaut
43430.0,"The Irony of Fate, or Enjoy Your Bath!",1975-12-31,0.0,0.0,0.0,Eldar Ryazanov
32042.0,Night Moves,1975-06-11,0.0,0.0,0.0,Arthur Penn
9652.0,The Passenger,1975-02-28,0.0,0.0,0.0,Michelangelo Antonioni
38099.0,Hand of Death,1976-07-15,0.0,0.0,0.0,John Woo
47313.0,Sister Street Fighter,1974-08-31,0.0,0.0,0.0,Kazuhiko Yamaguchi
5725.0,Supervixens,1975-04-02,0.0,0.0,0.0,Russ Meyer
38783.0,Trilogy of Terror,1975-03-04,0.0,0.0,0.0,Dan Curtis
3870.0,1900,1976-09-03,9000000.0,0.0,0.0,Bernardo Bertolucci
1660.0,Small Change,1976-03-17,0.0,0.0,0.0,François Truffaut
133008.0,Twenty Days Without War,1977-05-01,0.0,0.0,0.0,Aleksey German
6476.0,From Noon Till Three,1976-08-13,0.0,0.0,0.0,Frank D. Gilroy
10640.0,Futureworld,1976-08-13,0.0,0.0,0.0,Richard T. Heffron
33324.0,Harlan County U.S.A.,1976-10-15,0.0,0.0,0.0,Barbara Kopple
29856.0,Hollywood Boulevard,1976-04-25,60000.0,0.0,0.0,Joe Dante
29856.0,Hollywood Boulevard,1976-04-25,60000.0,0.0,0.0,Allan Arkush
48205.0,The Marquise of O,1976-05-19,0.0,0.0,0.0,Éric Rohmer
46978.0,Mistress,1975-04-25,0.0,0.0,0.0,Barbet Schroeder
26842.0,The Message,1977-03-09,0.0,0.0,0.0,Moustapha Akkad
42252.0,The Missouri Breaks,1976-05-19,0.0,0.0,0.0,Arthur Penn
73100.0,A Slave of Love,1976-09-27,0.0,0.0,0.0,Nikita Mikhalkov
11558.0,Silver Streak,1976-12-03,6500000.0,51079064.0,7.86,Arthur Hiller
5651.0,Up!,1976-10-01,0.0,0.0,0.0,Russ Meyer
43751.0,Who Can Kill a Child?,1976-04-26,0.0,0.0,0.0,Narciso Ibáñez Serrador
14336.0,ABBA - The Movie,1977-12-15,0.0,0.0,0.0,Lasse Hallström
18775.0,Demon Seed,1977-04-07,0.0,0.0,0.0,Donald Cammell
12535.0,High Anxiety,1977-12-25,3400000.0,31063038.0,9.14,Mel Brooks
1421.0,The Man Who Loved Women,1977-04-27,0.0,0.0,0.0,François Truffaut
62847.0,The Hound of the Baskervilles,1978-07-21,0.0,0.0,0.0,Paul Morrissey
77360.0,Place without Limits,1978-04-28,0.0,0.0,0.0,Arturo Ripstein
12637.0,"New York, New York",1977-06-21,0.0,0.0,0.0,Martin Scorsese
54140.0,Providence,1977-01-25,0.0,0.0,0.0,Alain Resnais
38985.0,Sorcerer,1977-06-24,22000000.0,12000000.0,0.55,William Friedkin
61280.0,The Turning Point,1977-11-14,0.0,0.0,0.0,Herbert Ross
16378.0,The Rutles: All You Need Is Cash,1978-03-22,0.0,0.0,0.0,Eric Idle
16378.0,The Rutles: All You Need Is Cash,1978-03-22,0.0,0.0,0.0,Gary Weis
72412.0,Brass Target,1978-12-22,0.0,0.0,0.0,John Hough
11935.0,Capricorn One,1977-12-10,5000000.0,0.0,0.0,Peter Hyams
13481.0,The Five Venoms,1978-08-12,0.0,0.0,0.0,Chang Cheh
24998.0,Gates of Heaven,1978-10-01,0.0,0.0,0.0,Errol Morris
13514.0,Last Hurrah for Chivalry,1979-11-22,0.0,0.0,0.0,John Woo
113777.0,Harper Valley P.T.A.,1978-07-02,0.0,0.0,0.0,Richard C. Bennett
1362.0,The Hobbit,1977-11-27,3000000.0,0.0,0.0,Jules Bass
1362.0,The Hobbit,1977-11-27,3000000.0,0.0,0.0,"Arthur Rankin, Jr."
156235.0,In Praise Of Older Women,1978-09-22,0.0,0.0,0.0,George Kaczender
98851.0,Parts: The Clonus Horror,1979-08-01,257000.0,0.0,0.0,Robert S. Fiveson
29107.0,The Grapes of Death,1978-07-05,0.0,0.0,0.0,Jean Rollin
45691.0,The Adventures of Picasso,1978-05-20,0.0,0.0,0.0,Tage Danielsson
11537.0,Snake in the Eagle's Shadow,1978-03-01,0.0,0.0,0.0,Yuen Woo-ping
45695.0,A Wedding,1978-08-29,0.0,0.0,0.0,Robert Altman
42165.0,Best Boy,1979-10-05,0.0,0.0,0.0,Ira Wohl
33701.0,French Fried Vacation 2,1979-11-22,0.0,0.0,0.0,Patrice Leconte
38438.0,Buffet Froid,1979-12-19,0.0,0.0,0.0,Bertrand Blier
10654.0,Hair,1979-03-14,11000000.0,0.0,0.0,Miloš Forman
25264.0,I as in Icarus,1979-12-12,0.0,0.0,0.0,Henri Verneuil
19827.0,The In-Laws,1979-06-15,9000000.0,38200000.0,4.24,Arthur Hiller
18966.0,Love at First Bite,1979-04-26,0.0,43885000.0,0.0,Stan Dragoti
30636.0,La Luna,1979-08-29,0.0,0.0,0.0,Bernardo Bertolucci
33665.0,Opening Night,1977-12-22,0.0,0.0,0.0,John Cassavetes
45169.0,Quintet,1979-02-09,0.0,0.0,0.0,Robert Altman
15717.0,Rockers,1978-01-01,0.0,0.0,0.0,Ted Bafaloukos
15717.0,Rockers,1978-01-01,0.0,0.0,0.0,Monty Diamond
54663.0,Starting Over,1979-10-05,0.0,0.0,0.0,Alan J. Pakula
80310.0,Children's Island,1980-12-25,0.0,0.0,0.0,Kay Pollak
179798.0,Defiance,1980-03-14,0.0,0.0,0.0,John Flynn
64353.0,The Hitch Hikers Guide to the Galaxy,1981-02-09,0.0,0.0,0.0,Alan J.W. Bell
114516.0,Genocide,1982-03-14,0.0,0.0,0.0,Arnold Schwartzman
47542.0,Peter-No-Tail,1981-12-25,48740.0,955401.0,19.6,Jan Gissberg
47542.0,Peter-No-Tail,1981-12-25,48740.0,955401.0,19.6,Stig Lasseby
86295.0,Treasure of the Yankee Zephyr,1981-11-28,0.0,0.0,0.0,David Hemmings
149645.0,Smiley's People,1982-09-20,0.0,0.0,0.0,Simon Langton
23615.0,The Scarlet Pimpernel,1982-11-09,0.0,0.0,0.0,Clive Donner
13633.0,Bad Boys,1983-03-25,0.0,9190819.0,0.0,Rick Rosenthal
14087.0,Barefoot Gen,1983-07-21,0.0,0.0,0.0,Mori Masaki
6341.0,Blue Thunder,1983-02-05,22000000.0,42313354.0,1.92,John Badham
27679.0,D.C. Cab,1983-12-16,0.0,0.0,0.0,Joel Schumacher
7012.0,The Day After,1983-11-20,0.0,0.0,0.0,Nicholas Meyer
20545.0,Deal of the Century,1983-11-04,0.0,0.0,0.0,William Friedkin
23096.0,Doctor Detroit,1983-05-06,0.0,0.0,0.0,Michael Pressman
15251.0,Eddie Murphy: Delirious,1983-08-17,0.0,0.0,0.0,Bruce Gowers
17435.0,El Norte,1983-10-11,0.0,0.0,0.0,Gregory Nava
78177.0,Lianna,1983-01-18,300.0,0.0,0.0,John Sayles
11948.0,"Merry Christmas, Mr. Lawrence",1983-05-23,0.0,0.0,0.0,Nagisa Ōshima
15716.0,The Pirates of Penzance,1983-02-18,0.0,694497.0,0.0,Wilford Leach
29173.0,The Raiders of Atlantis,1983-11-25,0.0,0.0,0.0,Ruggero Deodato
32689.0,First Name: Carmen,1983-09-04,0.0,0.0,0.0,Jean-Luc Godard
21356.0,Rock & Rule,1983-04-15,8000000.0,0.0,0.0,Clive A. Smith
42115.0,Sugar Cane Alley,1983-09-21,0.0,0.0,0.0,Euzhan Palcy
232.0,Rumble Fish,1983-10-20,10000000.0,2494480.0,0.25,Francis Ford Coppola
42116.0,The Makioka Sisters,1983-12-30,0.0,0.0,0.0,Kon Ichikawa
30707.0,Star 80,1983-11-11,0.0,6472990.0,0.0,Bob Fosse
12633.0,The Star Chamber,1983-08-05,0.0,0.0,0.0,Peter Hyams
47892.0,Strange Invaders,1983-09-16,0.0,1362303.0,0.0,Michael Laughlin
19258.0,Stroker Ace,1983-07-01,0.0,0.0,0.0,Hal Needham
22998.0,To Be or Not to Be,1983-12-16,0.0,13030214.0,0.0,Alan Johnson
15301.0,Twilight Zone: The Movie,1983-06-24,10000000.0,29450919.0,2.95,Steven Spielberg
15301.0,Twilight Zone: The Movie,1983-06-24,10000000.0,29450919.0,2.95,Joe Dante
15301.0,Twilight Zone: The Movie,1983-06-24,10000000.0,29450919.0,2.95,John Landis
15301.0,Twilight Zone: The Movie,1983-06-24,10000000.0,29450919.0,2.95,George Miller
29140.0,The Fourth Man,1983-03-23,0.0,0.0,0.0,Paul Verhoeven
28054.0,Suburbia,1984-04-13,0.0,0.0,0.0,Penelope Spheeris
11609.0,Yellowbeard,1983-06-24,0.0,4300000.0,0.0,Mel Damski
9041.0,One Deadly Summer,1983-05-11,0.0,0.0,0.0,Jean Becker
31939.0,Another Country,1984-01-01,0.0,0.0,0.0,Marek Kanievska
63418.0,Boy Meets Girl,1984-05-01,0.0,0.0,0.0,Leos Carax
42086.0,Choose Me,1984-08-29,700000.0,0.0,0.0,Alan Rudolph
13189.0,A Christmas Carol,1984-12-17,0.0,0.0,0.0,Clive Donner
48677.0,Cloak & Dagger,1984-08-10,0.0,0.0,0.0,Richard Franklin
30278.0,Comfort and Joy,1984-10-10,0.0,0.0,0.0,Bill Forsyth
46088.0,Dangerous Moves,1984-04-15,0.0,0.0,0.0,Richard Dembo
19596.0,Electric Dreams,1984-07-20,0.0,0.0,0.0,Steve Barron
1884.0,The Ewok Adventure,1985-02-13,3000000.0,0.0,0.0,John Korty
19621.0,The Hit,1984-09-12,0.0,0.0,0.0,Stephen Frears
10179.0,The Ice Pirates,1984-03-16,9000000.0,0.0,0.0,Stewart Raffill
47874.0,Irreconcilable Differences,1984-09-28,0.0,12384120.0,0.0,Charles Shyer
113784.0,The Last Polka,1985-04-15,0.0,0.0,0.0,John Blanchard
108241.0,Next of Kin,1984-11-30,0.0,0.0,0.0,Atom Egoyan
27102.0,Full Moon in Paris,1984-08-29,0.0,0.0,0.0,Éric Rohmer
47359.0,Racing with the Moon,1984-03-23,9000000.0,6045657.0,0.67,Richard Benjamin
27414.0,"Silent Night, Deadly Night",1984-11-09,1065000.0,0.0,0.0,Charles E. Sellier Jr.
33138.0,The Times of Harvey Milk,1984-10-07,0.0,0.0,0.0,Rob Epstein
25425.0,Drunken Tai Chi,1984-05-31,0.0,0.0,0.0,Yuen Woo-ping
8221.0,What Have I Done to Deserve This?,1984-10-24,0.0,706685.0,0.0,Pedro Almodóvar
17663.0,Anne of Green Gables,1985-12-01,0.0,0.0,0.0,Kevin Sullivan
8868.0,Asterix vs. Caesar,1985-03-06,0.0,0.0,0.0,Gaëtan Brizzi
8868.0,Asterix vs. Caesar,1985-03-06,0.0,0.0,0.0,Paul Brizzi
29903.0,Barbarian Queen,1985-11-30,0.0,0.0,0.0,Héctor Olivera
92802.0,Beer,1985-08-30,0.0,0.0,0.0,Patrick Kelly
54407.0,Bliss,1985-10-04,3400000.0,660537.0,0.19,Ray Lawrence
41243.0,Creator,1985-09-20,0.0,0.0,0.0,Ivan Passer
12615.0,Death of a Salesman,1985-08-16,0.0,0.0,0.0,Volker Schlöndorff
14029.0,Demons,1985-10-04,1800000.0,0.0,0.0,Lamberto Bava
10372.0,Ewoks: The Battle for Endor,1985-11-24,0.0,0.0,0.0,Jim Wheat
10372.0,Ewoks: The Battle for Endor,1985-11-24,0.0,0.0,0.0,Ken Wheat
40929.0,Heaven Help Us,1985-02-08,0.0,0.0,0.0,Michael Dinner
67342.0,Mr. Vampire,1985-11-07,0.0,0.0,0.0,Ricky Lau
9056.0,Police Story,1985-12-14,0.0,0.0,0.0,Jackie Chan
27064.0,Mishima: A Life in Four Chapters,1985-05-15,5000000.0,502758.0,0.1,Paul Schrader
51878.0,9 Deaths of the Ninja,1985-04-15,0.0,0.0,0.0,Emmett Alston
62429.0,Peter-No-Tail in Americat,1985-12-14,0.0,0.0,0.0,Jan Gissberg
62429.0,Peter-No-Tail in Americat,1985-12-14,0.0,0.0,0.0,Stig Lasseby
10176.0,The Quiet Earth,1985-09-08,1000000.0,0.0,0.0,Geoff Murphy
9080.0,Spies Like Us,1985-12-06,0.0,0.0,0.0,John Landis
18502.0,The Stuff,1985-06-14,1700000.0,0.0,0.0,Larry Cohen
31600.0,Target,1985-11-08,0.0,0.0,0.0,Arthur Penn
41205.0,The Unknown Soldier,1985-12-06,0.0,0.0,0.0,Rauni Mollberg
30069.0,Vision Quest,1985-02-15,0.0,0.0,0.0,Harold Becker
16082.0,White Nights,1985-11-22,0.0,42160849.0,0.0,Taylor Hackford
14670.0,’Round Midnight,1986-09-23,0.0,0.0,0.0,Bertrand Tavernier
9318.0,Asterix in Britain,1986-12-03,0.0,0.0,0.0,Pino Van Lamsweerde
30653.0,The Best of Times,1986-01-31,0.0,0.0,0.0,Roger Spottiswoode
26555.0,Club Paradise,1986-07-11,15000000.0,12308521.0,0.82,Harold Ramis
47340.0,Dead End Drive-In,1986-08-13,0.0,0.0,0.0,Brian Trenchard-Smith
10570.0,Flodder,1986-12-17,0.0,0.0,0.0,Dick Maas
42021.0,Ginger and Fred,1986-01-01,0.0,0.0,0.0,Federico Fellini
65326.0,Nobody's Fool,1986-11-07,0.0,0.0,0.0,Evelyn Purcell
24657.0,The Sacrifice,1986-05-14,0.0,300653.0,0.0,Andrei Tarkovsky
53157.0,The Park is Mine,1985-10-06,4500000.0,0.0,0.0,Steven Hilliard Stern
41480.0,Sherman's March,1985-11-13,0.0,0.0,0.0,Ross McElwee
36677.0,Solarbabies,1986-11-26,25000000.0,1579260.0,0.06,Alan Johnson
11471.0,A Better Tomorrow,1986-08-02,0.0,4469460.0,0.0,John Woo
21733.0,Dragons Forever,1988-02-11,0.0,0.0,0.0,Sammo Hung
17421.0,G.I. Joe: The Movie,1987-08-01,0.0,0.0,0.0,Don Jurwich
22572.0,Hell Comes to Frogtown,1988-01-01,0.0,0.0,0.0,R.J. Kizer
22572.0,Hell Comes to Frogtown,1988-01-01,0.0,0.0,0.0,Donald G. Jackson
49964.0,Where Is My Friend's House?,1987-01-01,0.0,0.0,0.0,Abbas Kiarostami
41076.0,Leif,1987-06-26,0.0,0.0,0.0,Claes Eriksson
4043.0,Law of Desire,1987-02-06,0.0,0.0,0.0,Pedro Almodóvar
27342.0,Malone,1987-05-01,0.0,0.0,0.0,Harley Cokeliss
2172.0,Pathfinder,1987-09-01,0.0,0.0,0.0,Nils Gaup
8852.0,Prince of Darkness,1987-10-23,3000000.0,14182492.0,4.73,John Carpenter
30421.0,A Chinese Ghost Story,1987-07-18,0.0,0.0,0.0,Ching Siu-Tung
60631.0,Street Smart,1987-03-20,0.0,0.0,0.0,Jerry Schatzberg
96333.0,Weeds,1987-10-16,0.0,0.0,0.0,John D. Hancock
49815.0,The Whales of August,1987-10-14,0.0,0.0,0.0,Lindsay Anderson
18305.0,A Better Tomorrow II,1987-12-17,0.0,0.0,0.0,John Woo
92663.0,Ashik Kerib,1988-01-01,0.0,0.0,0.0,Sergei Parajanov
8677.0,The Bourne Identity,1988-05-08,0.0,0.0,0.0,Roger Young
26369.0,Cannibal Women in the Avocado Jungle of Death,1989-03-15,0.0,0.0,0.0,J. F. Lawton
11513.0,Cobra Verde,1987-12-03,0.0,0.0,0.0,Werner Herzog
40844.0,Comic Book Confidential,1988-01-01,0.0,0.0,0.0,Ron Mann
49314.0,Dominick and Eugene,1988-03-18,0.0,0.0,0.0,Robert M. Young
41959.0,Jack's Back,1988-05-06,0.0,0.0,0.0,Rowdy Herrington
16296.0,Killer Klowns from Outer Space,1988-05-27,1800000.0,0.0,0.0,Stephen Chiodo
13192.0,Moonwalker,1988-10-29,22000000.0,0.0,0.0,Colin Chilvers
13192.0,Moonwalker,1988-10-29,22000000.0,0.0,0.0,Jerry Kramer
13192.0,Moonwalker,1988-10-29,22000000.0,0.0,0.0,Jim Blashfield
18917.0,Alice,1988-08-03,0.0,0.0,0.0,Jan Švankmajer
116345.0,Pascali's Island,1988-07-22,0.0,0.0,0.0,James Dearden
48309.0,Prison,1988-03-04,1300000.0,354704.0,0.27,Renny Harlin
93457.0,Split Decisions,1988-06-11,0.0,0.0,0.0,David Drury
41967.0,Tales from the Gimli Hospital,1988-04-15,25000.0,0.0,0.0,Guy Maddin
47795.0,Landscape in the Mist,1988-01-01,0.0,0.0,0.0,Theo Angelopoulos
4271.0,Life Is a Long Quiet River,1988-02-03,0.0,0.0,0.0,Étienne Chatiliez
41949.0,A World Apart,1988-06-17,0.0,0.0,0.0,Chris Menges
114524.0,Common Threads: Stories from the Quilt,1989-12-01,0.0,0.0,0.0,Rob Epstein
114524.0,Common Threads: Stories from the Quilt,1989-12-01,0.0,0.0,0.0,Jeffrey Friedman
16859.0,Kiki's Delivery Service,1989-07-29,6900000.0,18172849.0,2.63,Hayao Miyazaki
38695.0,Monsieur Hire,1989-05-24,0.0,0.0,0.0,Patrice Leconte
2927.0,Moon 44,1990-02-15,0.0,0.0,0.0,Roland Emmerich
41939.0,Rikyu,1989-09-15,0.0,0.0,0.0,Hiroshi Teshigahara
85556.0,Speaking Parts,1989-09-29,0.0,0.0,0.0,Atom Egoyan
119324.0,Prime Suspect,1991-04-07,0.0,0.0,0.0,Christopher Menaul
26936.0,Boiling Point,1990-09-15,0.0,0.0,0.0,Takeshi Kitano
25943.0,Almost an Angel,1990-12-21,0.0,0.0,0.0,John Cornell
71373.0,Black Rainbow,1989-12-05,7000000.0,0.0,0.0,Mike Hodges
9768.0,Cry-Baby,1990-04-05,11000000.0,8266343.0,0.75,John Waters
11909.0,Bullet in the Head,1990-08-17,3500000.0,0.0,0.0,John Woo
60778.0,Downtown,1990-01-12,0.0,2346150.0,0.0,Richard Benjamin
27274.0,Frankenhooker,1990-06-01,2500000.0,205068.0,0.08,Frank Henenlotter
110838.0,The Garden,1990-09-06,0.0,0.0,0.0,Derek Jarman
10485.0,Ghost Dad,1990-06-29,0.0,24707633.0,0.0,Sidney Poitier
9569.0,Hard to Kill,1990-02-09,10000000.0,47410000.0,4.74,Bruce Malmuth
22189.0,Havana,1990-12-11,40000000.0,9243140.0,0.23,Sydney Pollack
71805.0,Shipwrecked,1990-10-03,0.0,0.0,0.0,Nils Gaup
7975.0,I Hired a Contract Killer,1990-09-13,0.0,0.0,0.0,Aki Kaurismäki
41821.0,Ju Dou,1990-04-21,0.0,0.0,0.0,Zhang Yimou
41821.0,Ju Dou,1990-04-21,0.0,0.0,0.0,Yang Feng-Liang
21344.0,The Krays,1990-04-27,0.0,0.0,0.0,Peter Medak
9399.0,Lionheart,1990-06-07,6000000.0,24078196.0,4.01,Sheldon Lettich
31597.0,Narrow Margin,1990-09-21,0.0,0.0,0.0,Peter Hyams
30017.0,Close-Up,1990-05-09,0.0,0.0,0.0,Abbas Kiarostami
11131.0,Nuns on the Run,1990-03-16,0.0,0.0,0.0,Jonathan Lynn
14571.0,Patlabor: The Movie,1989-01-01,0.0,0.0,0.0,Mamoru Oshii
21168.0,The Reflecting Skin,1990-08-28,0.0,0.0,0.0,Philip Ridley
59058.0,Riff-Raff,1991-06-21,0.0,295444.0,0.0,Ken Loach
1662.0,State of Grace,1990-09-14,0.0,0.0,0.0,Phil Joanou
6444.0,Auntie Danielle,1990-04-04,0.0,0.0,0.0,Étienne Chatiliez
71642.0,Time to Kill,1989-09-10,0.0,0.0,0.0,Giuliano Montaldo
31923.0,"Welcome Home, Roxy Carmichael",1990-10-12,0.0,0.0,0.0,Jim Abrahams
20562.0,35 Up,1991-08-29,0.0,0.0,0.0,Michael Apted
18311.0,Days of Being Wild,1990-12-15,0.0,141864.0,0.0,Wong Kar-wai
48448.0,Across the Tracks,1991-02-14,0.0,0.0,0.0,Sandy Tung
1483.0,Begotten,1990-04-30,33000.0,0.0,0.0,E. Elias Merhige
41783.0,Life on a String,1991-09-08,0.0,0.0,0.0,Chen Kaige
28553.0,Cadence,1990-11-16,0.0,0.0,0.0,Martin Sheen
58648.0,Closet Land,1991-03-06,4000000.0,259012.0,0.06,Radha Bharadwaj
36337.0,Delusion,1991-06-07,1000000.0,0.0,0.0,Carl Colpaert
68773.0,Dollman,1991-11-27,0.0,0.0,0.0,Albert Pyun
25330.0,Dutch,1991-07-19,17000000.0,4603929.0,0.27,Peter Faiman
22423.0,Guilty by Suspicion,1991-03-15,0.0,0.0,0.0,Irwin Winkler
4539.0,Hearts of Darkness: A Filmmaker's Apocalypse,1991-09-06,0.0,0.0,0.0,Fax Bahr
4539.0,Hearts of Darkness: A Filmmaker's Apocalypse,1991-09-06,0.0,0.0,0.0,George Hickenlooper
4539.0,Hearts of Darkness: A Filmmaker's Apocalypse,1991-09-06,0.0,0.0,0.0,Eleanor Coppola
22792.0,High Strung,1991-01-01,300000.0,0.0,0.0,Roger Nygard
22828.0,Homicide,1991-05-28,0.0,0.0,0.0,David Mamet
12776.0,Johnny Stecchino,1991-10-23,0.0,0.0,0.0,Roberto Benigni
31696.0,A Kiss Before Dying,1991-04-26,0.0,15429177.0,0.0,James Dearden
17467.0,Riki-Oh: The Story of Ricky,1991-10-05,0.0,0.0,0.0,Lam Nai-Choi
36351.0,Light Sleeper,1992-08-21,5000000.0,0.0,0.0,Paul Schrader
47252.0,The Linguini Incident,1991-01-01,0.0,0.0,0.0,Richard Shepard
34376.0,Mannequin Two: On the Move,1991-01-07,13000000.0,3752426.0,0.29,Stewart Raffill
15080.0,Only Yesterday,1991-07-20,0.0,0.0,0.0,Isao Takahata
39233.0,Once Around,1991-01-18,0.0,0.0,0.0,Lasse Hallström
6463.0,Other People's Money,1991-10-18,0.0,0.0,0.0,Norman Jewison
14362.0,Out for Justice,1991-04-12,14000000.0,39673161.0,2.83,John Flynn
5048.0,Prospero's Books,1991-09-05,0.0,1750301.0,0.0,Peter Greenaway
9588.0,Quigley Down Under,1990-10-17,0.0,0.0,0.0,Simon Wincer
41792.0,Rubin and Ed,1991-01-01,0.0,0.0,0.0,Trent Harris
25674.0,Shout,1991-10-04,0.0,3547684.0,0.0,Jeffrey Hornaday
53688.0,Stinsen brinner... filmen alltså,1991-03-03,0.0,0.0,0.0,Anders Eriksson
53688.0,Stinsen brinner... filmen alltså,1991-03-03,0.0,0.0,0.0,Claes Eriksson
21338.0,Stone Cold,1991-05-17,0.0,0.0,0.0,Craig R. Baxley
123778.0,Strangers in Good Company,1990-10-01,0.0,0.0,0.0,Cynthia Scott
94666.0,Surviving Desire,1992-01-22,0.0,0.0,0.0,Hal Hartley
41804.0,All the Mornings of the World,1991-01-01,0.0,0.0,0.0,Alain Corneau
147164.0,Assassin of the Tsar,1991-01-01,0.0,0.0,0.0,Karen Shakhnazarov
23438.0,Wild Hearts Can't Be Broken,1991-05-24,0.0,0.0,0.0,Steve Miner
215993.0,Prime Suspect 2,1992-12-05,0.0,0.0,0.0,John Strickland
97044.0,Aileen Wuornos: The Selling of a Serial Killer,1992-11-01,0.0,0.0,0.0,Nick Broomfield
29904.0,Barbarian Queen II: The Empress Strikes Back,1992-01-01,0.0,0.0,0.0,Joe Finley
13995.0,Captain America,1990-12-14,10000000.0,0.0,0.0,Albert Pyun
11198.0,City Hunter,1993-01-16,0.0,0.0,0.0,Wong Jing
41678.0,The Oak,1992-09-16,3700000.0,0.0,0.0,Lucian Pintilie
75145.0,Citizen Cohn,1992-08-22,0.0,0.0,0.0,Frank Pierson
186809.0,Crossing The Bridge,1992-09-11,0.0,0.0,0.0,Mike Binder
19143.0,Diggstown,1992-08-14,17000000.0,4836637.0,0.28,Michael Ritchie
27381.0,Innocent Blood,1992-09-25,0.0,0.0,0.0,John Landis
45145.0,Johnny Suede,1991-08-18,500000.0,0.0,0.0,Tom DiCillo
11621.0,Porco Rosso,1992-07-18,0.0,0.0,0.0,Hayao Miyazaki
47714.0,The Stolen Children,1992-01-01,0.0,0.0,0.0,Gianni Amelio
19087.0,LadyBugs,1992-03-27,0.0,0.0,0.0,Sidney J. Furie
40082.0,The Mambo Kings,1992-02-28,0.0,6742168.0,0.0,Arne Glimcher
36288.0,Night and the City,1992-10-11,0.0,0.0,0.0,Irwin Winkler
38143.0,The Story of Qiu Ju,1992-10-02,0.0,0.0,0.0,Zhang Yimou
31962.0,Shining Through,1992-01-31,0.0,21621000.0,0.0,David Seltzer
22590.0,Sidekicks,1992-12-17,0.0,0.0,0.0,Aaron Norris
41777.0,Tito and Me,1992-01-01,0.0,0.0,0.0,Goran Marković
48150.0,A Heart in Winter,1992-09-02,0.0,1666511.0,0.0,Claude Sautet
41778.0,Visions of Light,1992-09-17,0.0,0.0,0.0,Arnold Glassman
41778.0,Visions of Light,1992-09-17,0.0,0.0,0.0,Todd McCarthy
41778.0,Visions of Light,1992-09-17,0.0,0.0,0.0,Stuart Samuels
40213.0,New Dragon Gate Inn,1992-01-01,0.0,0.0,0.0,Raymond Lee Wai-Man
83761.0,Life and Nothing More...,1992-09-01,0.0,0.0,0.0,Abbas Kiarostami
34683.0,House of Angels,1992-02-21,0.0,0.0,0.0,Colin Nutley
47350.0,Return to Lonesome Dove,1993-11-14,0.0,0.0,0.0,Miguel Rey
25684.0,American Ninja 5,1993-01-01,0.0,0.0,0.0,Bobby Gene Leonard
5051.0,The Baby of Mâcon,1993-05-01,0.0,0.0,0.0,Peter Greenaway
14135.0,Bad Boy Bubby,1993-09-01,750000.0,0.0,0.0,Rolf de Heer
